"23997","# doc = Pro_zhivotnyh.2.txt","","","","","","","","","","","","","","","",""
"23998","# speaker = Я","","","","","","","","","","","","","","","",""
"23999","","Расскажи","РАССКАЗАТЬ","V pf - sg imper - 2p","","","   _Расскажи_ мне что-нибудь про","и","ж","а","к","с","с","V","РАССКАЗАТЬ","V pf - sg imper - 2p","Ь"
"24221","",".",".","PUNCT","","","","","","","","","","PUNCT","","",""
"24222","","","","","","","","","","","","","","","","",""
"24223","# sent = 1714","","","","","","","","","","","","","","","",""
"24224","","Выяснилось","ВЫЯСНИТЬСЯ","V pf praet sg indic n -","","",".   _Выяснилось_ , что –","ь","с","о","л","и","н","V","ВЫЯСНИТЬСЯ","V pf praet sg indic n -","Я"
"24225","",",",",","PUNCT","","","","","","","","","","PUNCT","","",""
"24226","","что","ЧТО","CONJ","",""," Выяснилось , _что_ – ну ,","о","т","ч","","","","CONJ","ЧТО","CONJ","О"
"24227","","–","–","PUNCT","","","","","","","","","","PUNCT","","",""
"24228","","ну","НУ","PART","","",", что – _ну_ , после поездки","у","н","","","","","PART","НУ","PART","У"
"24229","",",",",","PUNCT","","","","","","","","","","PUNCT","","",""
"24230","","после","ПОСЛЕ","PR","","","– ну , _после_ поездки в ветеринарную","е","л","с","о","п","","PR","ПОСЛЕ","PR","Е"
"24231","","поездки","ПОЕЗДКА","S f inan gen sg","","","ну , после _поездки_ в ветеринарную клинику","и","к","д","з","е","о","S","ПОЕЗДКА","S f inan gen sg","А"
"24232","","в","В","PR","","",", после поездки _в_ ветеринарную клинику –","в","","","","","","PR","В","PR","В"
"24233","","ветеринарную","ВЕТЕРИНАРНЫЙ","A - acc sg plen f -","","","после поездки в _ветеринарную_ клинику – выяснилось","ю","у","н","р","а","н","A","ВЕТЕРИНАРНЫЙ","A - acc sg plen f -","Й"
"24234","","клинику","КЛИНИКА","S f inan acc sg","","","поездки в ветеринарную _клинику_ – выяснилось ,","у","к","и","н","и","л","S","КЛИНИКА","S f inan acc sg","А"
"24235","","–","–","PUNCT","","","","","","","","","","PUNCT","","",""
"24236","","выяснилось","ВЫЯСНИТЬСЯ","V pf praet sg indic n -","","","ветеринарную клинику – _выяснилось_ , что в","ь","с","о","л","и","н","V","ВЫЯСНИТЬСЯ","V pf praet sg indic n -","Я"
"24237","",",",",","PUNCT","","","","","","","","","","PUNCT","","",""
"24238","","что","ЧТО","CONJ","","","– выяснилось , _что_ в нее стреляли","о","т","ч","","","","CONJ","ЧТО","CONJ","О"
"24239","","в","В","PR","","","выяснилось , что _в_ нее стреляли ,","в","","","","","","PR","В","PR","В"
"24240","","нее","ОНА","SPRO sg 3p f acc","","",", что в _нее_ стреляли , у","е","е","н","","","","SPRO","ОНА","SPRO sg 3p f acc","А"
"24241","","стреляли","СТРЕЛЯТЬ","V ipf praet pl indic - -","","","что в нее _стреляли_ , у нее","и","л","я","л","е","р","V","СТРЕЛЯТЬ","V ipf praet pl indic - -","Ь"
"24242","",",",",","PUNCT","","","","","","","","","","PUNCT","","",""
"24243","","у","У","PR","","","нее стреляли , _у_ нее была перешиблена","у","","","","","","PR","У","PR","У"
"24244","","нее","ОНА","SPRO sg 3p f gen","","","стреляли , у _нее_ была перешиблена лапа","е","е","н","","","","SPRO","ОНА","SPRO sg 3p f acc","А"
"24245","","была","БЫТЬ","V ipf praet sg indic f -","","",", у нее _была_ перешиблена лапа ,","а","л","ы","б","","","V","БЫТЬ","V ipf praet sg indic f -","Ь"
"24246","","перешиблена","ПЕРЕШИБИТЬ","PARTCP pf praet - sg brev f pass -","","","у нее была _перешиблена_ лапа , а","а","н","е","л","б","и","PARTCP","ПЕРЕШИБИТЬ","PARTCP pf praet - sg brev f pass -","Ь"
"24247","","лапа","ЛАПА","S f inan nom sg","","","нее была перешиблена _лапа_ , а потом","а","п","а","л","","","S","ЛАПА","S f inan nom sg","А"
"24248","",",",",","PUNCT","","","","","","","","","","PUNCT","","",""
"24249","","а","А","CONJ","","","перешиблена лапа , _а_ потом , когда","а","","","","","","CONJ","А","CONJ","А"
"24250","","потом","ПОТОМ","ADVPRO -","","","лапа , а _потом_ , когда ей","м","о","т","о","п","","ADV","ПОТОМ","ADV -","М"
"24251","",",",",","PUNCT","","","","","","","","","","PUNCT","","",""
"24252","","когда","КОГДА","CONJ","","","а потом , _когда_ ей сделали множество","а","д","г","о","к","","CONJ","КОГДА","CONJ","А"
"24253","","ей","ОНА","SPRO sg 3p f dat","","","потом , когда _ей_ сделали множество операций","й","е","","","","","SPRO","ОНА","SPRO sg 3p f dat","А"
"24254","","сделали","СДЕЛАТЬ","V pf praet pl indic - -","","",", когда ей _сделали_ множество операций ,","и","л","а","л","е","д","V","СДЕЛАТЬ","V pf praet pl indic - -","Ь"
"24255","","множество","МНОЖЕСТВО","S n inan acc sg","","","когда ей сделали _множество_ операций , выяснилось","о","в","т","с","е","ж","S","МНОЖЕСТВО","S n inan acc sg","О"
"24256","","операций","ОПЕРАЦИЯ","S f inan gen pl","","","ей сделали множество _операций_ , выяснилось ,","й","и","ц","а","р","е","S","ОПЕРАЦИЯ","S f inan gen pl","Я"
"24257","",",",",","PUNCT","","","","","","","","","","PUNCT","","",""
"24258","","выяснилось","ВЫЯСНИТЬСЯ","V pf praet sg indic n -","","","множество операций , _выяснилось_ , что она","ь","с","о","л","и","н","V","ВЫЯСНИТЬСЯ","V pf praet sg indic n -","Я"
"24259","",",",",","PUNCT","","","","","","","","","","PUNCT","","",""
"24260","","что","ЧТО","CONJ","","",", выяснилось , _что_ она еще и","о","т","ч","","","","CONJ","ЧТО","CONJ","О"
"24261","","она","ОНА","SPRO sg 3p f nom","","","выяснилось , что _она_ еще и беременна","а","н","о","","","","SPRO","ОНА","SPRO sg 3p f nom","А"
"24262","","еще","ЕЩЕ","ADV -","","",", что она _еще_ и беременна .","е","щ","е","","","","ADV","ЕЩЕ","ADV -","Е"
"24263","","и","И","CONJ","","","что она еще _и_ беременна . ","и","","","","","","CONJ","И","CONJ","И"
"24264","","беременна","БЕРЕМЕННЫЙ","A - - sg brev f -","","","она еще и _беременна_ .  ","а","н","н","е","м","е","A","БЕРЕМЕННЫЙ","A - - sg brev f -","Й"
"24265","",".",".","PUNCT","","","","","","","","","","PUNCT","","",""
"24266","","","","","","","","","","","","","","","","",""
"24267","# sent = 1715","","","","","","","","","","","","","","","",""
"24268","","В","В","PR","","",".   _В_ общем , на","в","","","","","","PR","В","PR","В"
"24269","","общем","ОБЩИЙ","A - loc sg plen m -","","","  В _общем_ , на дворе","м","е","щ","б","о","","A","ОБЩИЙ","A - loc sg plen m -","Й"
"24270","",",",",","PUNCT","","","","","","","","","","PUNCT","","",""
"24271","","на","НА","PR","","","В общем , _на_ дворе крещенские морозы","а","н","","","","","PR","НА","PR","А"
"24272","","дворе","ДВОР","S m inan loc sg","","","общем , на _дворе_ крещенские морозы ,","е","р","о","в","д","","S","ДВОР","S m inan loc sg","Р"
"24273","","крещенские","КРЕЩЕНСКИЙ","A - nom pl plen - inan","","",", на дворе _крещенские_ морозы , а","е","и","к","с","н","е","A","КРЕЩЕНСКИЙ","A - acc pl plen - inan","Й"
"24274","","морозы","МОРОЗ","S m inan nom pl","","","на дворе крещенские _морозы_ , а у","ы","з","о","р","о","м","S","МОРОЗ","S m inan acc pl","З"
"24275","",",",",","PUNCT","","","","","","","","","","PUNCT","","",""
"24276","","а","б","","","","крещенские морозы , _а_ у нас собака","а","","","","","","CONJ","А","CONJ","А"
"24277","","у","У","PR","","","морозы , а _у_ нас собака с","у","","","","","","PR","У","PR","У"
"24278","","нас","МЫ","SPRO pl 1p - gen","","",", а у _нас_ собака с несросшейся","с","а","н","","","","SPRO","МЫ","SPRO pl 1p - loc","Ы"
"24279","","собака","СОБАКА","S f anim nom sg","","","а у нас _собака_ с несросшейся костью","а","к","а","б","о","с","S","СОБАКА","S f anim nom sg","А"
"24280","","с","С","PR","","","у нас собака _с_ несросшейся костью и","с","","","","","","PR","С","PR","С"
"24281","","несросшейся","НЕСРОСШИЙСЯ","A - ins sg plen f -","","","нас собака с _несросшейся_ костью и девятью","я","с","й","е","ш","с","A","НЕСРОСШИЙСЯ","A - ins sg plen f -","Я"
"24282","","костью","КОСТЬ","S f inan ins sg","","","собака с несросшейся _костью_ и девятью щенятами","ю","ь","т","с","о","к","S","КОСТЬ","S f inan ins sg","Ь"
"24283","","и","И","CONJ","","","с несросшейся костью _и_ девятью щенятами в","и","","","","","","CONJ","И","CONJ","И"
"24284","","девятью","ДЕВЯТЬ","NUM ins - -","","","несросшейся костью и _девятью_ щенятами в животе","ю","ь","т","я","в","е","NUM","ДЕВЯТЬ","NUM ins - -","Ь"
"24285","","щенятами","ЩЕНОК","S m anim ins pl","","","костью и девятью _щенятами_ в животе .","и","м","а","т","я","н","S","ЩЕНОК","S m anim ins pl","К"
"24286","","в","В","PR","","","и девятью щенятами _в_ животе . ","в","","","","","","PR","В","PR","В"
"24287","","животе","ЖИВОТ","S m inan loc sg","","","девятью щенятами в _животе_ .  ","е","т","о","в","и","ж","S","ЖИВОТ","S m inan loc sg","Т"
"24288","",".",".","PUNCT","","","","","","","","","","PUNCT","","",""
"24289","","","","","","","","","","","","","","","","",""
"24290","# sent = 1716","","","","","","","","","","","","","","","",""
"24291","","В","В","PR","","",".   _В_ общем , щенята","в","","","","","","PR","В","PR","В"
"24292","","общем","ОБЩИЙ","A - loc sg plen m -","","","  В _общем_ , щенята эти","м","е","щ","б","о","","A","ОБЩИЙ","A - loc sg plen m -","Й"
"24293","",",",",","PUNCT","","","","","","","","","","PUNCT","","",""
"24294","","щенята","ЩЕНОК","S m anim nom pl","","","В общем , _щенята_ эти родились аккурат","а","т","я","н","е","щ","S","ЩЕНОК","S m anim nom pl","К"
"24295","","эти","ЭТОТ","APRO - nom pl plen - -","","","общем , щенята _эти_ родились аккурат в","и","т","э","","","","APRO","ЭТОТ","A - nom pl plen - -","Т"
"24296","","родились","РОДИТЬСЯ","V ipf praet pl indic - -","","",", щенята эти _родились_ аккурат в католическое","ь","с","и","л","и","д","V","РОДИТЬСЯ","V ipf praet pl indic - -","Я"
"24297","","аккурат","АККУРАТ","ADV -","","","щенята эти родились _аккурат_ в католическое рождество","т","а","р","у","к","к","ADV","АККУРАТ","ADV -","Т"
"24298","","в","В","PR","","","эти родились аккурат _в_ католическое рождество ,","в","","","","","","PR","В","PR","В"
"24299","","католическое","КАТОЛИЧЕСКИЙ","A - nom sg plen n -","","","родились аккурат в _католическое_ рождество , всех","е","о","к","с","е","ч","A","КАТОЛИЧЕСКИЙ","A - nom sg plen n -","Й"
"24300","","рождество","РОЖДЕСТВО","S n inan acc sg","","","аккурат в католическое _рождество_ , всех мы","о","в","т","с","е","д","S","РОЖДЕСТВО","S n inan acc sg","О"
"24301","",",",",","PUNCT","","","","","","","","","","PUNCT","","",""
"24302","","всех","ВСЕ","S - - acc pl","","","католическое рождество , _всех_ мы их пристраивали","х","е","с","в","","","S","ВСЕ","S - - loc pl","Е"
"24303","","мы","МЫ","SPRO pl 1p - nom","","","рождество , всех _мы_ их пристраивали ,","ы","м","","","","","SPRO","МЫ","SPRO pl 1p - nom","Ы"
"24304","","их","ОНИ","SPRO pl - - acc","","",", всех мы _их_ пристраивали , однако","х","и","","","","","SPRO","ОНИ","SPRO pl - - acc","И"
"24305","","пристраивали","ПРИСТРАИВАТЬ","V ipf praet pl indic - -","","","всех мы их _пристраивали_ , однако одного","и","л","а","в","и","а","V","ПРИСТРАИВАТЬ","V ipf praet pl indic - -","Ь"
"24306","",",",",","PUNCT","","","","","","","","","","PUNCT","","",""
"24307","","однако","ОДНАКО","CONJ","","","их пристраивали , _однако_ одного оставили себе","о","к","а","н","д","о","CONJ","ОДНАКО","CONJ","О"
"24308","","одного","ОДИН","ANUM - acc sg plen m -","","","пристраивали , однако _одного_ оставили себе .","о","г","о","н","д","о","ANUM","ОДИН","A - gen sg plen m -","Н"
"24309","","оставили","ОСТАВИТЬ","V pf praet pl indic - -","","",", однако одного _оставили_ себе . ","и","л","и","в","а","т","V","ОСТАВИТЬ","V pf praet pl indic - -","Ь"
"24310","","себе","СЕБЯ","SPRO - - - dat","","","однако одного оставили _себе_ .  ","е","б","е","с","","","SPRO","СЕБЯ","SPRO - - - dat","Я"
"24311","",".",".","PUNCT","","","","","","","","","","PUNCT","","",""
"24312","","","","","","","","","","","","","","","","",""
"24313","# sent = 1717","","","","","","","","","","","","","","","",""
"24314","","Собственно","СОБСТВЕННО","PARENTH -","","",".   _Собственно_ , это и","о","н","н","е","в","т","ADV","СОБСТВЕННО","ADV -","О"
"24315","",",",",","PUNCT","","","","","","","","","","PUNCT","","",""
"24316","","это","ЭТО","SPRO n - nom sg","",""," Собственно , _это_ и был Барни","о","т","э","","","","SPRO","ЭТО","S n - nom sg","О"
"24317","","и","И","CONJ","","","Собственно , это _и_ был Барни .","и","","","","","","CONJ","И","CONJ","И"
"24318","","был","БЫТЬ","V ipf praet sg indic m -","","",", это и _был_ Барни . ммм","л","ы","б","","","","V","БЫТЬ","V ipf praet sg indic m -","Ь"
"24319","","Барни","БАРНИ","S m anim nom sg zoon","","","это и был _Барни_ . ммм ..","и","н","р","а","б","","S","БАРНИ","S m anim nonflex -","И"
"24320","",".",".","PUNCT","","","","","","","","","","PUNCT","","",""
"24321","","ммм","МММ","INTJ","","","был Барни . _ммм_ ..  ","м","м","м","","","","S","МММ","S n inan loc sg","М"
"24322","","..","..","PUNCT","","","","","","","","","","PUNCT","","",""
"24323","","","","","","","","","","","","","","","","",""
"24324","# sent = 1718","","","","","","","","","","","","","","","",""
"24325","","Ну","НУ","PART","","","..   _Ну_ , в общем","у","н","","","","","PART","НУ","PART","У"
"24326","",",",",","PUNCT","","","","","","","","","","PUNCT","","",""
"24327","","в","В","PR","",""," Ну , _в_ общем - то","в","","","","","","PR","В","PR","В"
"24328","","общем","ОБЩИЙ","A - loc sg plen m -","","","Ну , в _общем_ - то ,","м","е","щ","б","о","","A","ОБЩИЙ","A - loc sg plen m -","Й"
"24329","","-","-","PUNCT","","","","","","","","","","PUNCT","","",""
"24330","","то","ТО","PART","","","в общем - _то_ , наверное ,","о","т","","","","","PART","ТО","NONLEX","О"
"24331","",",",",","PUNCT","","","","","","","","","","PUNCT","","",""
"24332","","наверное","НАВЕРНОЕ","PARENTH -","","","- то , _наверное_ , с собаками","е","о","н","р","е","в","ADV","НАВЕРНОЕ","ADV -","Е"
"24333","",",",",","PUNCT","","","","","","","","","","PUNCT","","",""
"24334","","с","С","PR","","",", наверное , _с_ собаками все .","с","","","","","","PR","С","PR","С"
"24335","","собаками","СОБАКА","S f anim ins pl","","","наверное , с _собаками_ все . ","и","м","а","к","а","б","S","СОБАКА","S f anim ins pl","А"
"24336","","все","ВСЕ","SPRO - n nom sg","","",", с собаками _все_ .  ","е","с","в","","","","S","ВСЕ","S - - acc pl","Е"
"24337","",".",".","PUNCT","","","","","","","","","","PUNCT","","",""
"24338","","","","","","","","","","","","","","","","",""
"24339","# sent = 1719","","","","","","","","","","","","","","","",""
"24340","# speaker = Маша","","","","","","","","","","","","","","","",""
"24341","# sent = 1720","","","","","","","","","","","","","","","",""
"24342","","Потом","ПОТОМ","ADVPRO -","","","   _Потом_ лошади . ","м","о","т","о","п","","ADV","ПОТОМ","ADV -","М"
"24343","","лошади","ЛОШАДЬ","S f anim nom pl","","","  Потом _лошади_ .  ","и","д","а","ш","о","л","S","ЛОШАДЬ","S f anim nom pl","Ь"
"24344","",".",".","PUNCT","","","","","","","","","","PUNCT","","",""
"24345","","","","","","","","","","","","","","","","",""
"24346","# sent = 1721","","","","","","","","","","","","","","","",""
"24347","","Лошади","ЛОШАДЬ","S f anim nom pl","","",".   _Лошади_ две , первая","и","д","а","ш","о","л","S","ЛОШАДЬ","S f anim nom pl","Ь"
"24348","","две","ДВА","NUM nom f -","","","  Лошади _две_ , первая –","е","в","д","","","","NUM","ДВА","NUM nom f -","А"
"24349","",",",",","PUNCT","","","","","","","","","","PUNCT","","",""
"24350","","первая","ПЕРВЫЙ","ANUM - nom sg plen f -","","","Лошади две , _первая_ – чубарая кобыла","я","а","в","р","е","п","A","ПЕРВЫЙ","A - nom sg plen f -","Й"
"24351","","–","–","PUNCT","","","","","","","","","","PUNCT","","",""
"24352","","чубарая","ЧУБАРЫЙ","A - nom sg plen f -","","",", первая – _чубарая_ кобыла Марта ,","я","а","р","а","б","у","A","ЧУБАРЫЙ","A - nom sg plen f -","Й"
"24353","","кобыла","КОБЫЛА","S f anim nom sg","","","первая – чубарая _кобыла_ Марта , второй","а","л","ы","б","о","к","S","КОБЫЛА","S f anim nom sg","А"
"24354","","Марта","МАРТА","S f anim nom sg zoon ","","","– чубарая кобыла _Марта_ , второй –","а","т","р","а","м","","S","МАРТ","S f anim nom sg","Т"
"24355","",",",",","PUNCT","","","","","","","","","","PUNCT","","",""
"24356","","второй","ВТОРОЙ","ANUM - nom sg plen m -","","","кобыла Марта , _второй_ – жеребец -","й","о","р","о","т","в","ANUM","ВТОРОЙ","A - gen sg plen f -","Й"
"24357","","–","–","PUNCT","","","","","","","","","","PUNCT","","",""
"24358","","жеребец","ЖЕРЕБЕЦ","S m anim nom sg","","",", второй – _жеребец_ - тракененец ,","ц","е","б","е","р","е","S","ЖЕРЕБЕЦ","S m anim nom sg","Ц"
"24359","","-","-","PUNCT","","","","","","","","","","PUNCT","","",""
"24360","","тракененец","ТРАКЕНЕНЕЦ","S m anim nom sg","","","– жеребец - _тракененец_ , Аллигатор по","ц","е","н","е","н","е","S","ТРАКЕНЕНЕЦ","S m anim nom sg","Ц"
"24361","",",",",","PUNCT","","","","","","","","","","PUNCT","","",""
"24362","","Аллигатор","АЛЛИГАТОР","S m anim nom sg zoon","","","- тракененец , _Аллигатор_ по паспорту ,","р","о","т","а","г","и","S","АЛЛИГАТОР","S f inan nom sg","Р"
"24363","","по","ПО","PR","","","тракененец , Аллигатор _по_ паспорту , Черный","о","п","","","","","PR","ПО","PR","О"
"24364","","паспорту","ПАСПОРТ","S m inan dat sg","","",", Аллигатор по _паспорту_ , Черный по-домашнему","у","т","р","о","п","с","S","ПАСПОРТ","S m inan dat sg","Т"
"24365","",",",",","PUNCT","","","","","","","","","","PUNCT","","",""
"24366","","Черный","ЧЕРНЫЙ","S - nom sg plen m inan - zoon ","","","по паспорту , _Черный_ по-домашнему . ","й","ы","н","р","е","ч","A","ЧЕРНЫЙ","A - acc sg plen m inan","Й"
"24367","","по-домашнему","ПО-ДОМАШНЕМУ","ADV -","","","паспорту , Черный _по-домашнему_ .  ","у","м","е","н","ш","а","ADV","ПО-ДОМАШНЕМУ","ADV -","У"
"24368","",".",".","PUNCT","","","","","","","","","","PUNCT","","",""
"24369","","","","","","","","","","","","","","","","",""
"24370","# sent = 1722","","","","","","","","","","","","","","","",""
"24371","","Марту","МАРТА","S f anim acc sg zoon ","","",".   _Марту_ мне привезли ,","у","т","р","а","м","","S","МАРТА","S f anim acc sg","А"
"24372","","мне","Я","SPRO sg 1p - dat","","","  Марту _мне_ привезли , когда","е","н","м","","","","SPRO","Я","SPRO sg 1p - dat","Я"
"24373","","привезли","ПРИВЕЗТИ","V pf praet pl indic - -","",""," Марту мне _привезли_ , когда я","и","л","з","е","в","и","V","ПРИВЕЗТИ","V pf praet pl indic - -","И"
"24374","",",",",","PUNCT","","","","","","","","","","PUNCT","","",""
"24375","","когда","КОГДА","CONJ","","","мне привезли , _когда_ я училась в","а","д","г","о","к","","CONJ","КОГДА","CONJ","А"
"24376","","я","Я","SPRO sg 1p - nom","","","привезли , когда _я_ училась в третьем","я","","","","","","SPRO","Я","SPRO sg 1p - nom","Я"
"24377","","училась","УЧИТЬСЯ","V ipf praet sg indic f -","","",", когда я _училась_ в третьем классе","ь","с","а","л","и","ч","V","УЧИТЬСЯ","V ipf praet sg indic f -","Я"
"24378","","в","В","PR","","","когда я училась _в_ третьем классе ,","в","","","","","","PR","В","PR","В"
"24379","","третьем","ТРЕТИЙ","ANUM - loc sg plen m -","","","я училась в _третьем_ классе , ее","м","е","ь","т","е","р","ANUM","ТРЕТИЙ","A - loc sg plen m -","Й"
"24380","","классе","КЛАСС","S m inan loc sg","","","училась в третьем _классе_ , ее привезли","е","с","с","а","л","к","S","КЛАСС","S m inan loc sg","С"
"24381","",",",",","PUNCT","","","","","","","","","","PUNCT","","",""
"24382","","ее","ОНА","SPRO sg 3p f acc","","","третьем классе , _ее_ привезли вместе с","е","е","","","","","SPRO","ОНА","SPRO sg 3p f acc","А"
"24383","","привезли","ПРИВЕЗТИ","V pf praet pl indic - -","","","классе , ее _привезли_ вместе с ее","и","л","з","е","в","и","V","ПРИВЕЗТИ","V pf praet pl indic - -","И"
"24384","","вместе","ВМЕСТЕ","ADV -","","",", ее привезли _вместе_ с ее братом","е","т","с","е","м","в","ADV","ВМЕСТЕ","ADV -","Е"
"24385","","с","С","PR","","","ее привезли вместе _с_ ее братом с","с","","","","","","PR","С","PR","С"
"24386","","ее","ОНА","SPRO sg 3p f acc","","","привезли вместе с _ее_ братом с Алтая","е","е","","","","","APRO","ЕЕ","A - nonflex - plen - -","Е"
"24387","","братом","БРАТ","S m anim ins sg","","","вместе с ее _братом_ с Алтая ,","м","о","т","а","р","б","S","БРАТ","S m anim ins sg","Т"
"24388","","с","С","PR","","","с ее братом _с_ Алтая , и","с","","","","","","PR","С","PR","С"
"24389","","Алтая","АЛТАЙ","S m inan gen sg","","","ее братом с _Алтая_ , и …","я","а","т","л","а","","S","АЛТАЙ","S m inan gen sg","Й"
"24390","",",",",","PUNCT","","","","","","","","","","PUNCT","","",""
"24391","","и","И","CONJ","","","с Алтая , _и_ … ммм …","и","","","","","","CONJ","И","CONJ","И"
"24392","","…","…","PUNCT","","","","","","","","","","PUNCT","","",""
"24393","","ммм","МММ","INTJ","","",", и … _ммм_ …  ","м","м","м","","","","S","МММ","S n inan loc sg","М"
"24394","","…","…","PUNCT","","","","","","","","","","PUNCT","","",""
"24395","","","","","","","","","","","","","","","","",""
"24396","# sent = 1723","","","","","","","","","","","","","","","",""
"24397","","Что","ЧТО","SPRO n inan nom sg","","","…   _Что_ ?  ","о","т","ч","","","","SPRO","ЧТО","S n - acc sg","О"
"24398","","?","?","PUNCT","","","","","","","","","","PUNCT","","",""
"24399","","","","","","","","","","","","","","","","",""
"24400","# sent = 1724","","","","","","","","","","","","","","","",""
"24401","","(","(","PUNCT","","","","","","","","","","PUNCT","","",""
"24402","","смеется","СМЕЯТЬСЯ","V ipf praes sg indic - 3p","","","  ( _смеется_ ) И в","я","с","т","е","е","м","V","СМЕЯТЬСЯ","V ipf praes sg indic - 3p","Я"
"24403","",")",")","PUNCT","","","","","","","","","","PUNCT","","",""
"24404","","И","И","CONJ","","","( смеется ) _И_ в общем Марту","и","","","","","","CONJ","И","CONJ","И"
"24405","","в","В","PR","","","смеется ) И _в_ общем Марту подарили","в","","","","","","PR","В","PR","В"
"24406","","общем","ОБЩИЙ","A - loc sg plen m -","","",") И в _общем_ Марту подарили мне","м","е","щ","б","о","","A","ОБЩИЙ","A - loc sg plen m -","Й"
"24407","","Марту","МАРТА","S f anim acc sg zoon ","","","И в общем _Марту_ подарили мне .","у","т","р","а","м","","S","МАРТА","S m inan dat sg","А"
"24408","","подарили","ПОДАРИТЬ","V pf praet pl indic - -","","","в общем Марту _подарили_ мне . ","и","л","и","р","а","д","V","ПОДАРИТЬ","V pf praet pl indic - -","Ь"
"24409","","мне","Я","SPRO sg 1p - dat","","","общем Марту подарили _мне_ .  ","е","н","м","","","","SPRO","Я","SPRO sg 1p - dat","Я"
"24410","",".",".","PUNCT","","","","","","","","","","PUNCT","","",""
"24411","","","","","","","","","","","","","","","","",""
"24412","# sent = 1725","","","","","","","","","","","","","","","",""
"24413","","Звали","ЗВАТЬ","V ipf praet pl indic - -","","",".   _Звали_ ее изначально Машка","и","л","а","в","з","","V","ЗВАТЬ","V ipf praet pl indic - -","Ь"
"24414","","ее","ОНА","APRO","","","  Звали _ее_ изначально Машка ,","е","е","","","","","SPRO","ОНА","SPRO sg 3p f acc","А"
"24415","","изначально","ИЗНАЧАЛЬНО","ADV -","",""," Звали ее _изначально_ Машка , но","о","н","ь","л","а","ч","ADV","ИЗНАЧАЛЬНО","ADV -","О"
"24416","","Машка","МАШКА","S f anim nom sg zoon ","","","Звали ее изначально _Машка_ , но учитывая","а","к","ш","а","м","","S","МАШКА","S f anim nom sg","А"
"24417","",",",",","PUNCT","","","","","","","","","","PUNCT","","",""
"24418","","но","НО","CONJ","","","изначально Машка , _но_ учитывая , что","о","н","","","","","CONJ","НО","CONJ","О"
"24419","","учитывая","УЧИТЫВАТЬ","V ipf praes - ger - -","","","Машка , но _учитывая_ , что я","я","а","в","ы","т","и","V","УЧИТЫВАТЬ","V ipf praes - ger - -","Ь"
"24420","",",",",","PUNCT","","","","","","","","","","PUNCT","","",""
"24421","","что","ЧТО","CONJ","","","но учитывая , _что_ я тоже Маша","о","т","ч","","","","CONJ","ЧТО","CONJ","О"
"24422","","я","Я","SPRO sg 1p - nom","","","учитывая , что _я_ тоже Маша ,","я","","","","","","SPRO","Я","SPRO sg 1p - nom","Я"
"24423","","тоже","ТОЖЕ","PART","","",", что я _тоже_ Маша , пришлось","е","ж","о","т","","","PART","ТОЖЕ","PART","Е"
"24424","","Маша","МАША","S f anim nom sg persn ","","","что я тоже _Маша_ , пришлось имя","а","ш","а","м","","","S","МАША","S f anim nom sg","А"
"24425","",",",",","PUNCT","","","","","","","","","","PUNCT","","",""
"24426","","пришлось","ПРИЙТИСЬ","V pf praet sg indic n -","","","тоже Маша , _пришлось_ имя сменить .","ь","с","о","л","ш","и","V","ПРИЙТИСЬ","V pf praet sg indic n -","Ь"
"24427","","имя","ИМЯ","S n inan acc sg","","","Маша , пришлось _имя_ сменить . ","я","м","и","","","","S","ИМЯ","S n inan nom sg","Я"
"24428","","сменить","СМЕНИТЬ","V pf - - inf - -","","",", пришлось имя _сменить_ .  ","ь","т","и","н","е","м","V","СМЕНИТЬ","V pf - - inf - -","Ь"
"24429","",".",".","PUNCT","","","","","","","","","","PUNCT","","",""
"24430","","","","","","","","","","","","","","","","",""
"24431","# sent = 1726","","","","","","","","","","","","","","","",""
"24432","","А","А","CONJ","","",".   _А_ Черного мне подарили","а","","","","","","CONJ","А","CONJ","А"
"24433","","Черного","ЧЕРНЫЙ","S - acc sg plen m anim - zoon ","","","  А _Черного_ мне подарили буквально","о","г","о","н","р","е","A","ЧЕРНЫЙ","A - acc sg plen m anim","Й"
"24434","","мне","Я","SPRO sg 1p - dat","",""," А Черного _мне_ подарили буквально два","е","н","м","","","","SPRO","Я","SPRO sg 1p - dat","Я"
"24435","","подарили","ПОДАРИТЬ","V pf praet pl indic - -","","","А Черного мне _подарили_ буквально два года","и","л","и","р","а","д","V","ПОДАРИТЬ","V pf praet pl indic - -","Ь"
"24436","","буквально","БУКВАЛЬНО","ADV -","","","Черного мне подарили _буквально_ два года назад","о","н","ь","л","а","в","ADV","БУКВАЛЬНО","ADV -","О"
"24437","","два","ДВА","NUM gen m inan","","","мне подарили буквально _два_ года назад на","а","в","д","","","","NUM","ДВА","NUM acc m inan","А"
"24438","","года","ГОД","S m inan gen sg","","","подарили буквально два _года_ назад на окончание","а","д","о","г","","","S","ГОД","S m inan gen sg","Д"
"24439","","назад","НАЗАД","ADV -","","","буквально два года _назад_ на окончание десятого","д","а","з","а","н","","ADV","НАЗАД","ADV -","Д"
"24440","","на","НА","PR","","","два года назад _на_ окончание десятого класса","а","н","","","","","PR","НА","PR","А"
"24441","","окончание","ОКОНЧАНИЕ","S n inan acc sg","","","года назад на _окончание_ десятого класса .","е","и","н","а","ч","н","S","ОКОНЧАНИЕ","S n inan acc sg","Е"
